symbol1,symbol2,p_value,correlation
DUSDT,LUNAUSDT,0.0002569607082876665,0.9579939132286078
BEAMXUSDT,VELODROMEUSDT,0.0002585503701817436,0.9817222984084135
NMRUSDT,PIXELUSDT,0.00026145653356152306,0.9718895012427846
HAEDALUSDT,SUSDT,0.00026147145168974495,0.9715309818061495
VANRYUSDT,VELODROMEUSDT,0.00026308513247799253,0.9776331061410721
AIUSDT,IOUSDT,0.00026334308685271797,0.9662674498555627
LUMIAUSDT,OMNIUSDT,0.00026521879377383,0.9637689541553405
AIUSDT,C98USDT,0.0002669605098067072,0.9683128153287527
HOTUSDT,POLUSDT,0.0002670167282787819,0.979011043516344
GMXUSDT,LUMIAUSDT,0.0002690569393970493,0.9542081673613676
GHSTUSDT,OMNIUSDT,0.0002697614954664151,0.9632739030008787
ILVUSDT,PIXELUSDT,0.0002725142076341777,0.9758576837929513
GMXUSDT,VELODROMEUSDT,0.00027451749072848606,0.9527448168375486
EIGENUSDT,UMAUSDT,0.0002763219725903145,0.9616888223847866
HFTUSDT,MEMEUSDT,0.00027771073396094977,0.9547835828897118
ALCXUSDT,LUMIAUSDT,0.00027794727466864266,0.9627637138644383
OGNUSDT,STRKUSDT,0.00027838022970332987,0.955866803136221
ACMUSDT,ACXUSDT,0.0002802581800277648,0.9557224499181958
THEUSDT,TIAUSDT,0.00028229968944309914,0.9539538360862101
MANTAUSDT,VELODROMEUSDT,0.0002830739006537881,0.9707168660468867
FIDAUSDT,FLMUSDT,0.0002844184320925784,0.9591702663554382
ASTRUSDT,DUSDT,0.00028463680417900356,0.9617384517549946
LUMIAUSDT,VANRYUSDT,0.00028610987882821294,0.9728398689384125
MAGICUSDT,MANTAUSDT,0.0002960106734039799,0.9748254422316791
AXSUSDT,FIDAUSDT,0.0002961153856390329,0.9695030767191474
AIUSDT,GTCUSDT,0.00029668321198481675,0.9623729786838048
ALPHAUSDT,FIDAUSDT,0.0003085445889705508,0.9737569721954206
DATAUSDT,DUSDT,0.000309390168705199,0.967302714756708
HAEDALUSDT,VICUSDT,0.0003114265829338401,0.9586259699219822
ILVUSDT,STRKUSDT,0.00031229982384358963,0.9646868023607011
MEUSDT,SEIUSDT,0.00031305004497527556,0.953569786003419
DGBUSDT,QUICKUSDT,0.00031691800295123633,0.9523526561378541
ARPAUSDT,LUMIAUSDT,0.0003175840798998646,0.9555200353463646
OSMOUSDT,WUSDT,0.00031758469184370444,0.9647087911018124
ACXUSDT,PORTOUSDT,0.0003178889682420281,0.9753715444748347
METISUSDT,STGUSDT,0.00031832670237191515,0.9505871934090053
DYDXUSDT,XAIUSDT,0.0003242921287483907,0.9633771864691111
OGNUSDT,VELODROMEUSDT,0.000325458599351548,0.9577880742976749
POLUSDT,RADUSDT,0.0003261228982436264,0.9518939245779892
LISTAUSDT,TRUUSDT,0.0003274674911850139,0.9513464478441884
ARBUSDT,ZKUSDT,0.00032984245083284366,0.9686905707528981
PYTHUSDT,RIFUSDT,0.00033019271130180916,0.9628355358157428
METISUSDT,PYRUSDT,0.00033399528897968536,0.9782851174826711
ALCXUSDT,METISUSDT,0.00033519949803902083,0.9639465390000017
PEOPLEUSDT,VELODROMEUSDT,0.00033754022226862933,0.9551061710200842
1000CATUSDT,COTIUSDT,0.0003422625886460815,0.9527816365920503
1000CATUSDT,CGPTUSDT,0.0003450142043621056,0.9753922592226784
COSUSDT,LUMIAUSDT,0.00034702387964142547,0.9527918719314324
HAEDALUSDT,TKOUSDT,0.0003491589034180969,0.9532449846568072
MAVUSDT,VELODROMEUSDT,0.00034966199493936676,0.9811241255837808
GLMRUSDT,PIXELUSDT,0.00035027335936031674,0.9507830130035173
ICPUSDT,POLUSDT,0.00035039765460248,0.9872689004087929
CKBUSDT,SAGAUSDT,0.0003527391888475668,0.9621054840846976
BIOUSDT,VANAUSDT,0.0003530286332738164,0.9595113021570165
ALTUSDT,HOOKUSDT,0.0003596937695130538,0.9772487770311595
LOKAUSDT,MEUSDT,0.0003607296806169305,0.9577660983643486
CVXUSDT,FIOUSDT,0.0003622450281837681,0.9524136257763169
DYMUSDT,PYRUSDT,0.00037118465324594376,0.9501954363701132
ACAUSDT,PERPUSDT,0.0003714727004242275,0.9522039339094253
LUMIAUSDT,SYSUSDT,0.0003722703212667197,0.9727221523838577
CGPTUSDT,VELODROMEUSDT,0.00037360312791614303,0.9698368496624983
RLCUSDT,STRKUSDT,0.0003777673627005931,0.950840564097733
HFTUSDT,LUMIAUSDT,0.00037848153648370025,0.9715124309040419
ENJUSDT,STRKUSDT,0.00038588186010648574,0.9525585291218884
DOTUSDT,VELODROMEUSDT,0.0003883609382151074,0.9566734098769546
CGPTUSDT,VANRYUSDT,0.00039517305607183974,0.9788644071498976
BIOUSDT,LUNCUSDT,0.00040285801633961306,0.9552958173945286
PORTALUSDT,WLDUSDT,0.00040987133411948053,0.9710526914577725
LUMIAUSDT,NFPUSDT,0.0004136398997495305,0.9766187814680194
1INCHUSDT,ACAUSDT,0.00041549671321059416,0.9518444350139496
AXLUSDT,MANTAUSDT,0.0004189255998467732,0.9692486391279275
GUSDT,RDNTUSDT,0.00041894454302396166,0.9538701532747589
AIUSDT,ATOMUSDT,0.00041968565587597895,0.9529257188242924
METISUSDT,TIAUSDT,0.0004312715602284342,0.9661054566144509
HOOKUSDT,WUSDT,0.0004401352410034334,0.9686990146916646
ACAUSDT,POLUSDT,0.0004478553365740437,0.9546614907578233
BICOUSDT,LUMIAUSDT,0.0004562265596765148,0.9539857801293754
FIDAUSDT,MEUSDT,0.0004589451925005193,0.9529786773211067
AIUSDT,ALPINEUSDT,0.00045992136573601365,0.9521725920860226
RONINUSDT,STGUSDT,0.0004682476390115877,0.9534139931709986
AIUSDT,HOOKUSDT,0.0004683596976135494,0.9676219508070264
AMPUSDT,MANAUSDT,0.0004752719425825079,0.9688439349253377
METISUSDT,TLMUSDT,0.0004757348132754589,0.9757310024275575
CITYUSDT,RONINUSDT,0.000488132641541395,0.9660052586301275
ILVUSDT,MEUSDT,0.0004937339854249557,0.9625713705734018
AXLUSDT,RIFUSDT,0.0004966939094300669,0.9523537622808007
LUMIAUSDT,VELODROMEUSDT,0.000497098679101165,0.9792623092810144
DYDXUSDT,ZKUSDT,0.0005000933667554711,0.9535549326198807
LUMIAUSDT,NMRUSDT,0.0005009255967332561,0.9689340019861692
ROSEUSDT,VELODROMEUSDT,0.000504026898468637,0.9736816054871638
GMTUSDT,RONINUSDT,0.0005119710247925742,0.956132205193779
VELODROMEUSDT,XAIUSDT,0.000514972514046075,0.9749114628923925
ACXUSDT,CHRUSDT,0.0005209492928547026,0.9718660336559702
FLOWUSDT,MEUSDT,0.0005231212096880515,0.9511977750535832
1000CATUSDT,RADUSDT,0.0005265125827264341,0.9586661937037995
CHZUSDT,ZKUSDT,0.0005268618327627442,0.9514039293940304
FLOKIUSDT,PENGUUSDT,0.0005332136051869022,0.9697392416294636
SEIUSDT,VELODROMEUSDT,0.0005358202485666179,0.9699465797844928
FIDAUSDT,LUMIAUSDT,0.0005421155874965828,0.9763116366950851
ACEUSDT,DYMUSDT,0.0005457123578486426,0.9712163901201231
CTSIUSDT,LUMIAUSDT,0.0005459032968916774,0.9653363316493193
VELODROMEUSDT,WANUSDT,0.0005488546270064994,0.9722612718230318
MBOXUSDT,METISUSDT,0.0005577652557811491,0.9747180139280135
ILVUSDT,KDAUSDT,0.0005590610437338058,0.9518617672389251
CHESSUSDT,LUMIAUSDT,0.0005626622359523387,0.9589707952669208
ADXUSDT,AMPUSDT,0.0005656642856959714,0.9606662427112055
BIOUSDT,USUALUSDT,0.0005804441785069363,0.9890609371328104
SNXUSDT,ZKUSDT,0.0005881456310770276,0.9616472218505395
1MBABYDOGEUSDT,VANAUSDT,0.0005890521303136334,0.9539441273982543
ARKMUSDT,MEUSDT,0.0005937469901035443,0.9533307471575132
HAEDALUSDT,REZUSDT,0.0005993109806835815,0.9622386650490967
BNTUSDT,DCRUSDT,0.0005993590019599394,0.9547542110106593
FIOUSDT,LUMIAUSDT,0.0005996225695187544,0.9645822255313854
FETUSDT,PENGUUSDT,0.0006003768124471365,0.9610432349244994
METISUSDT,SYSUSDT,0.0006023795083371276,0.9519254854461029
OMNIUSDT,PIXELUSDT,0.0006071416943934466,0.963811702870738
API3USDT,LUMIAUSDT,0.0006127886693860945,0.9506923689111119
CITYUSDT,VELODROMEUSDT,0.0006164626127717048,0.9684922878953616
MAGICUSDT,STRKUSDT,0.0006254228494437556,0.9683148732481154
ALTUSDT,STGUSDT,0.0006332214312403888,0.9555430823662542
GNSUSDT,MAGICUSDT,0.000640103389464008,0.9525209250263856
AIUSDT,RDNTUSDT,0.0006423746112341631,0.9560212219762936
AXLUSDT,VELODROMEUSDT,0.0006433109083616808,0.9610282118493119
CHZUSDT,POLUSDT,0.0006434012297344512,0.9714641617850411
CTSIUSDT,MEUSDT,0.0006474750995123892,0.9536241953500438
DUSDT,GLMRUSDT,0.0006606673024240697,0.9563607139516979
METISUSDT,NFPUSDT,0.000661956000230906,0.9804905353044877
AEVOUSDT,ALTUSDT,0.0006688653432373394,0.9570560367643558
DYDXUSDT,VANAUSDT,0.0006786964803958445,0.9506333474121879
ANKRUSDT,LUMIAUSDT,0.0006824594337090709,0.9549559832760603
VANAUSDT,YGGUSDT,0.0006831775131195408,0.956979179016506
IMXUSDT,MEUSDT,0.00068709950920262,0.9533609908792396
PERPUSDT,ZKUSDT,0.0006906507726143202,0.9555248477358959
CGPTUSDT,TRUUSDT,0.0006988732367344798,0.9634360834562705
1000CATUSDT,OGNUSDT,0.0007022142311087346,0.9521614166837895
DYMUSDT,XAIUSDT,0.0007043399416982653,0.9540535761535396
MBOXUSDT,PIXELUSDT,0.0007338311628001766,0.9668973272433397
LUNAUSDT,STRKUSDT,0.0007388394221751325,0.9527785587290751
AXLUSDT,NTRNUSDT,0.0007409687448857184,0.9730001492098705
1000CATUSDT,BLURUSDT,0.0007444813312830425,0.97851540562904
HOOKUSDT,VELODROMEUSDT,0.0007487489549333752,0.977676942709734
LUMIAUSDT,MINAUSDT,0.0007516952959441326,0.9732320212618143
CYBERUSDT,VELODROMEUSDT,0.0007548296502902003,0.9742544067841783
HFTUSDT,PIXELUSDT,0.0007686861490305496,0.9616318428605837
ACXUSDT,LTOUSDT,0.0007771636621442847,0.9670697057481907
EGLDUSDT,LUMIAUSDT,0.000784397500708767,0.9541181782505768
AIUSDT,MAGICUSDT,0.0007846302804971736,0.9602868633884535
GLMRUSDT,ZKUSDT,0.0007863063609169383,0.9609025220542756
AXLUSDT,DYDXUSDT,0.0007924060668240456,0.9721187873758799
ACXUSDT,QIUSDT,0.0008018102147258526,0.9765904079555403
HIGHUSDT,LUMIAUSDT,0.0008027562769981218,0.9708392165549575
MAVUSDT,OMNIUSDT,0.0008123048781849231,0.9509617160427496
ICXUSDT,MOVRUSDT,0.0008174455577558134,0.9587570416513999
METISUSDT,QUICKUSDT,0.0008205491799562878,0.9511315752328461
FIDAUSDT,MLNUSDT,0.0008343596414363143,0.9508545515049701
ACXUSDT,DYDXUSDT,0.0008405374891371687,0.9826055612164522
ACEUSDT,PIXELUSDT,0.0008439456887210152,0.9565942210899606
ACXUSDT,MEUSDT,0.0008495832918322756,0.9708921722989761
MBOXUSDT,MEMEUSDT,0.0008568651711102386,0.9526731359089756
RONINUSDT,SSVUSDT,0.0008687839623654272,0.9538359880071793
ACXUSDT,BLURUSDT,0.0008793047815257353,0.9812524269486534
ILVUSDT,LUMIAUSDT,0.0009006853646660248,0.9755184722046576
VELODROMEUSDT,YFIUSDT,0.0009017269662937508,0.9655047040771148
CGPTUSDT,YFIUSDT,0.0009055232424451526,0.951340840643052
EGLDUSDT,MEUSDT,0.0009168469215373719,0.9537616574896557
OMNIUSDT,PORTALUSDT,0.0009252247088722544,0.9651516984013983
GMTUSDT,LUMIAUSDT,0.0009360307936727381,0.9544492570804529
AIXBTUSDT,LQTYUSDT,0.0009468902119895653,0.9616014761184963
JOEUSDT,VELODROMEUSDT,0.0009700287042027399,0.9686407606426475
GMXUSDT,POLUSDT,0.000980946698160331,0.9542804070491241
LUMIAUSDT,UMAUSDT,0.0009956717296642505,0.9801970633139243
CFXUSDT,LUMIAUSDT,0.001046346028148818,0.959893406685168
MEUSDT,OSMOUSDT,0.0010582318125916255,0.9509288641749103
AXLUSDT,OSMOUSDT,0.0010586616865568426,0.9759784138350809
ACEUSDT,AXLUSDT,0.001061904664864322,0.9657457763865357
NTRNUSDT,OMNIUSDT,0.00108126820446783,0.9513673608836138
ATMUSDT,QUICKUSDT,0.0010887459943850558,0.9586067642372815
POLUSDT,RENDERUSDT,0.0010892552733297977,0.9500464842115637
HIGHUSDT,MEUSDT,0.0010975530577886962,0.9540533479377962
LUMIAUSDT,MAGICUSDT,0.001097855937247761,0.9600327699564546
AMPUSDT,FLOWUSDT,0.0010994867522466719,0.9720497881534436
NMRUSDT,VELODROMEUSDT,0.0011132001019790324,0.9589692196915895
ACXUSDT,COTIUSDT,0.0011168802980428881,0.967607776642601
CELOUSDT,LUMIAUSDT,0.0011255334297222582,0.9633790917033621
MEMEUSDT,RONINUSDT,0.0011517335416972817,0.9515342410752187
ASTRUSDT,TONUSDT,0.0011570343169414429,0.9526219623612289
METISUSDT,RIFUSDT,0.0011683104073317095,0.9541165879309247
MBOXUSDT,STRKUSDT,0.0011746242210838571,0.955667839729173
PIXELUSDT,VELODROMEUSDT,0.001175157414639324,0.9775222986521785
ARBUSDT,LUMIAUSDT,0.0011775141883477909,0.9546425549001716
SYSUSDT,WUSDT,0.001179882098069062,0.9509123095102936
ACTUSDT,HAEDALUSDT,0.001182721761884879,0.9517072339689793
PIXELUSDT,TNSRUSDT,0.0011923394045842014,0.9588688579194746
NTRNUSDT,WUSDT,0.001193539828135062,0.9538476632692638
ACXUSDT,VOXELUSDT,0.001204553810606317,0.9534169085161481
AXLUSDT,PORTALUSDT,0.0012089622931017948,0.9683839543317555
QUICKUSDT,VELODROMEUSDT,0.0012110688842035771,0.9532808402134748
PYTHUSDT,VELODROMEUSDT,0.0012489000779897816,0.9532334868970592
ACXUSDT,NMRUSDT,0.0012598625554296058,0.9794084808144076
MBOXUSDT,RONINUSDT,0.0012881808057445846,0.9691544189157646
AXLUSDT,BLURUSDT,0.0012938220478527567,0.9688431210819868
AIUSDT,HAEDALUSDT,0.0012974178701792394,0.9514380935261334
HOTUSDT,MEUSDT,0.001313678338225496,0.9513691833674177
LUMIAUSDT,RPLUSDT,0.0013158681019725673,0.9674580140504829
ALPHAUSDT,PIXELUSDT,0.0013239506208912455,0.9548287054729606
DYDXUSDT,MANTAUSDT,0.0013701002443149938,0.9697178959879272
AMPUSDT,BNTUSDT,0.0013708822484184205,0.9660971851738736
ACEUSDT,TONUSDT,0.0013767208138954466,0.9566677550223479
KMDUSDT,LUMIAUSDT,0.0013806971468194686,0.9589138111686096
MANTAUSDT,NTRNUSDT,0.0013942896290148686,0.9660004917676787
GUSDT,NOTUSDT,0.0013950462390662577,0.9736971715285209
CYBERUSDT,RONINUSDT,0.0013961841751946235,0.960563162803908
ARKMUSDT,THEUSDT,0.0014030404179733006,0.9587215445135076
ALTUSDT,SKLUSDT,0.0014172200355296815,0.9541703751000872
AUDIOUSDT,FIDAUSDT,0.0014204461062350912,0.9521556420516755
DUSDT,THEUSDT,0.0014221655777494997,0.9634079625055375
GUSDT,TONUSDT,0.0014227558880598814,0.9570245202156288
METISUSDT,NMRUSDT,0.0014262406394186316,0.9743038730055664
BLURUSDT,VELODROMEUSDT,0.0014292002554711608,0.9773299994440846
METISUSDT,WAXPUSDT,0.0014314132007317059,0.9525842024601985
ACXUSDT,SANTOSUSDT,0.001436794766276691,0.9626405612178233
AEVOUSDT,PORTALUSDT,0.0014558600437006434,0.9712123937055229
COWUSDT,PENGUUSDT,0.0014579357493412358,0.9590610140349282
METISUSDT,NTRNUSDT,0.0014701653811270649,0.9778056220610405
AXLUSDT,GLMRUSDT,0.0014918683578073186,0.9531795068211782
ENJUSDT,VELODROMEUSDT,0.0014976040245418985,0.9762151763807864
ACXUSDT,PYRUSDT,0.0015079562885706227,0.9527490893877469
DYMUSDT,MANTAUSDT,0.0015139731452546402,0.98165050660055
CGPTUSDT,ONEUSDT,0.0015221371521166958,0.9615837677076178
CGPTUSDT,DASHUSDT,0.001524649971755658,0.9510585988656338
BIOUSDT,MAVUSDT,0.001536857862204716,0.9566412925444616
AIUSDT,IMXUSDT,0.0015573274164404497,0.9562974508854637
1INCHUSDT,SCRTUSDT,0.0015653227663696783,0.9658217446973196
METISUSDT,MINAUSDT,0.001573192077123632,0.9803350135587682
ACXUSDT,MAVUSDT,0.0015771990123846385,0.9759781886976383
AIXBTUSDT,VIRTUALUSDT,0.0015896952837226416,0.9669957936880329
ACEUSDT,VELODROMEUSDT,0.0015929399341091382,0.9764427029696525
MAGICUSDT,METISUSDT,0.00159510910104527,0.9788833354003428
ACXUSDT,WINUSDT,0.0016250656506105973,0.9683489769385819
IMXUSDT,LUMIAUSDT,0.0016271610531069251,0.9711289857071894
EIGENUSDT,RPLUSDT,0.0016591343280438766,0.9502963486792023
RDNTUSDT,WUSDT,0.0016654076698291635,0.9639679497178559
AXSUSDT,MOVRUSDT,0.001666620113057928,0.958152774005496
CGPTUSDT,KNCUSDT,0.0016742779533427204,0.9510833320392653
GHSTUSDT,LUMIAUSDT,0.0017228022909337869,0.971708356914077
ILVUSDT,RONINUSDT,0.0017242195429010147,0.9705255490050732
FLMUSDT,POLUSDT,0.0017366754682511833,0.9634306450373425
ILVUSDT,LISTAUSDT,0.0017642631210266547,0.9530387091932517
MEUSDT,VELODROMEUSDT,0.0017742587797751274,0.9752377908365197
GLMRUSDT,VELODROMEUSDT,0.0018135985313031235,0.9734190562477548
ONGUSDT,POLUSDT,0.0018199401336766925,0.9655783931438037
HAEDALUSDT,ONEUSDT,0.0018376063410696665,0.9560205308169978
ALPHAUSDT,RONINUSDT,0.0018500815335722662,0.9500360348072658
LUMIAUSDT,XAIUSDT,0.0018625358197137687,0.9710941805220563
ENJUSDT,PIXELUSDT,0.0018638075553037109,0.952509406663449
IOSTUSDT,POLUSDT,0.001890511292711048,0.9551603805341411
KMDUSDT,ZKUSDT,0.001953015300265081,0.9575510865461824
GLMRUSDT,POLUSDT,0.0019547399330642674,0.9867057270003389
GRTUSDT,METISUSDT,0.001959426822217799,0.9693217234671749
ACXUSDT,AUDIOUSDT,0.001970398538897564,0.9703139047600183
TRUUSDT,VANAUSDT,0.0020089916632779537,0.9506884288584894
NOTUSDT,VELODROMEUSDT,0.0020182465078041503,0.9676883647192942
1MBABYDOGEUSDT,CGPTUSDT,0.0020211719480921673,0.9547907715939575
MAVUSDT,XAIUSDT,0.002078076172438483,0.9614777186668532
DUSKUSDT,LUMIAUSDT,0.0020863386297233777,0.9693527202274934
HOTUSDT,MOVRUSDT,0.0020878733396246557,0.9604905108527797
FIOUSDT,VELODROMEUSDT,0.002146214953374646,0.9642272092519991
ACXUSDT,UMAUSDT,0.0021852067858711827,0.9618124266307692
ACMUSDT,VELODROMEUSDT,0.002188008532157322,0.9560034487690668
MEMEUSDT,METISUSDT,0.0021889232676759684,0.9684923830684006
ACEUSDT,OMNIUSDT,0.0022201640099362326,0.9649837308390057
POLUSDT,ZRXUSDT,0.0022552364169195114,0.9509560316343433
IOUSDT,ZKUSDT,0.002256070977387617,0.9617514748492805
LUMIAUSDT,POLUSDT,0.002298729762891956,0.9502280385981776
LUMIAUSDT,MLNUSDT,0.0023387750668203253,0.9585616678568687
AIUSDT,MINAUSDT,0.002350219734435999,0.9543908030248818
OMNIUSDT,XAIUSDT,0.002357382850060574,0.9514647343817378
LUMIAUSDT,ZKUSDT,0.00236299704671527,0.9602146425150437
ACXUSDT,OPUSDT,0.0023947977252165072,0.9543145962256288
BBUSDT,EIGENUSDT,0.002395116702131884,0.958620387427339
EGLDUSDT,NFPUSDT,0.002411630508274597,0.9592888398151719
SNXUSDT,VELODROMEUSDT,0.002418435715929224,0.976879623711538
IDUSDT,LUMIAUSDT,0.0024344855610202282,0.9613331423038353
ACEUSDT,NFPUSDT,0.0024472023977281055,0.9695782471810147
AXLUSDT,NFPUSDT,0.002449735383160172,0.962867327086714
HFTUSDT,STRKUSDT,0.0024643795785888396,0.962821789511394
ARBUSDT,AXLUSDT,0.002515515789646023,0.9647702771525041
CGPTUSDT,SHIBUSDT,0.0025195771234458146,0.9510237882711486
RLCUSDT,VELODROMEUSDT,0.0025264463804408836,0.9508954633804655
DYDXUSDT,POLUSDT,0.0025387388767138357,0.953596260413873
ACAUSDT,ONEUSDT,0.0025399193331402422,0.9710111266797746
METISUSDT,OGNUSDT,0.0025524478573328655,0.9625476705666872
DOGSUSDT,MEUSDT,0.0025749322388394936,0.9611997765917908
EGLDUSDT,POLUSDT,0.002586847123388061,0.9853598578911945
LUMIAUSDT,NKNUSDT,0.0025917354785303212,0.95111235835354
DODOUSDT,LUMIAUSDT,0.002601606275911513,0.9679813026908707
ENJUSDT,POLUSDT,0.0026049187531163357,0.9786736970285921
AXSUSDT,LUMIAUSDT,0.002632805165167466,0.9546187981698843
PENGUUSDT,RIFUSDT,0.0026551540947471245,0.9678244587181398
HOOKUSDT,XAIUSDT,0.002663919876206191,0.962189401054748
OPUSDT,ZKUSDT,0.002670482143202775,0.9506790868354316
CGPTUSDT,SUSHIUSDT,0.0026802386120682218,0.9634789101899357
STRKUSDT,VELODROMEUSDT,0.0026966687432627093,0.9713135513629751
HFTUSDT,ZKUSDT,0.002703572765632842,0.9653550438351437
LOKAUSDT,LUMIAUSDT,0.002719655289789271,0.9758401017016867
CGPTUSDT,ORDIUSDT,0.0027300008415310937,0.9692317709609277
MANTAUSDT,OMNIUSDT,0.002784956558693773,0.9676812905745275
RIFUSDT,VELODROMEUSDT,0.0028152164339016643,0.9658684235694213
ARUSDT,MEUSDT,0.0028483268207495313,0.9511502958660665
CGPTUSDT,PIXELUSDT,0.0028659331966272915,0.9689264845036405
BLURUSDT,DYDXUSDT,0.0028686477116898106,0.9632441986868546
ACAUSDT,BICOUSDT,0.002878322771804391,0.9534558909549277
METISUSDT,RLCUSDT,0.0028795924667547835,0.9544848462750144
COTIUSDT,VELODROMEUSDT,0.002886534902100246,0.9580310375677751
RDNTUSDT,VELODROMEUSDT,0.002887297017673795,0.9703883309852906
CHZUSDT,LUMIAUSDT,0.0029006547418616462,0.9659684150672676
ALPINEUSDT,ALTUSDT,0.0029141055553164297,0.9562190693814205
CTSIUSDT,ZKUSDT,0.0029226322248215243,0.956298629050022
1INCHUSDT,VELODROMEUSDT,0.0029272811744561005,0.9630688345424987
LUMIAUSDT,RDNTUSDT,0.0029492044349867024,0.9695645976876062
ALTUSDT,VANAUSDT,0.002959622217629204,0.9505735982916679
ALTUSDT,C98USDT,0.002965594108486763,0.9714006619175131
POLUSDT,RLCUSDT,0.0029753910641007937,0.9531173701251903
CHZUSDT,HAEDALUSDT,0.0029947071275191173,0.9566265544194374
1000CATUSDT,MOVRUSDT,0.0030091418670900516,0.9764836550776098
ALCXUSDT,POLUSDT,0.0030320306346073374,0.9683278403711113
IOTXUSDT,PENGUUSDT,0.003088005651627963,0.9589183363083995
CGPTUSDT,XECUSDT,0.003090967690930274,0.9536115667932572
1000CATUSDT,YGGUSDT,0.0031037436038900104,0.9895349720475394
ILVUSDT,SCRTUSDT,0.0031058955306958866,0.9732221599390701
STXUSDT,VELODROMEUSDT,0.00314895380815462,0.9553385700805198
GTCUSDT,RONINUSDT,0.003170801398241853,0.9526000927180001
1000CATUSDT,ONEUSDT,0.003201065214351068,0.9772147178564403
DYMUSDT,MAVUSDT,0.003237950915384755,0.9673186369806986
BLURUSDT,DUSDT,0.0032537349812723163,0.9548022471408297
PORTALUSDT,TIAUSDT,0.003286751619691071,0.9575825050108272
BOMEUSDT,MEUSDT,0.0033084128231916318,0.9545601920519267
CGPTUSDT,STEEMUSDT,0.0033277341953348444,0.9510448458917723
ACXUSDT,OGNUSDT,0.003378016333105129,0.9628584359617625
BLURUSDT,DYMUSDT,0.003399517270556705,0.9723336600411666
EIGENUSDT,SSVUSDT,0.003418215631955052,0.9644439688340877
ADXUSDT,LUMIAUSDT,0.003431956655823861,0.955148595688574
PORTALUSDT,PYRUSDT,0.003448444436219189,0.9654204519070919
ARBUSDT,RENDERUSDT,0.003461010858439083,0.9526855663492978
HFTUSDT,XAIUSDT,0.00347422530031082,0.9505793043483056
DYDXUSDT,STRKUSDT,0.003496055060162013,0.9718022898360335
CGPTUSDT,CITYUSDT,0.003518041107350581,0.9536217406056128
HOOKUSDT,OMNIUSDT,0.003520299949529005,0.9647168377141413
POLUSDT,SKLUSDT,0.003525775049415903,0.953736372084487
AVAXUSDT,POLUSDT,0.00353255894176833,0.965192291709084
LUNAUSDT,POLUSDT,0.00354167809448555,0.9746002057624531
1000CATUSDT,NFPUSDT,0.0035558571691417,0.9694197731172893
BIOUSDT,THEUSDT,0.003578657112665496,0.953271379160909
ALTUSDT,WAXPUSDT,0.0036118809562545435,0.9516695693861266
ALTUSDT,OGNUSDT,0.003621143349361918,0.9541028619527312
PORTALUSDT,RDNTUSDT,0.003679213378770897,0.9825183072935801
LUMIAUSDT,OSMOUSDT,0.0037085226351168264,0.9616046971371371
1000CATUSDT,CITYUSDT,0.003712760068925047,0.9686784603141418
ACXUSDT,FIOUSDT,0.0037306605244951147,0.9679802603253393
ACXUSDT,DODOUSDT,0.0037528397312544723,0.9555543938526608
NFPUSDT,VELODROMEUSDT,0.0037991498571044893,0.966901822355381
GUSDT,REZUSDT,0.003807725870260968,0.955616898169837
ANKRUSDT,RENDERUSDT,0.003823311024107766,0.960325237803476
ACXUSDT,ENJUSDT,0.003841336563767738,0.9800811816363492
OSMOUSDT,STRKUSDT,0.0038945654907332314,0.9757759005429042
DYMUSDT,OPUSDT,0.0039051815130249005,0.9500694293662411
ALTUSDT,PORTOUSDT,0.003918681913086249,0.9568189602754262
AXLUSDT,TIAUSDT,0.003946130532501606,0.960924520230946
ALPINEUSDT,STRKUSDT,0.003991150713723502,0.9520434504998911
GTCUSDT,VELODROMEUSDT,0.0039924747262503274,0.95860866511142
AMPUSDT,SCRTUSDT,0.004002785464151291,0.9520454256899449
COTIUSDT,POLUSDT,0.004049883408934829,0.9656915865419512
METISUSDT,PIXELUSDT,0.004051930266295573,0.9658336405405203
DYMUSDT,VELODROMEUSDT,0.004085539145105737,0.9779956335117908
BLURUSDT,METISUSDT,0.004100324320605907,0.9730557728809778
BANDUSDT,VELODROMEUSDT,0.0041008546430334174,0.9561136149473984
ILVUSDT,METISUSDT,0.0041084384033370745,0.9544919466127781
PENGUUSDT,WLDUSDT,0.004111993415229117,0.9536536442184759
ASTRUSDT,STRKUSDT,0.0042414458268402585,0.9593628766458464
CTKUSDT,POLUSDT,0.004268849816619838,0.9550165333792585
APEUSDT,PENGUUSDT,0.004272597409657206,0.950393648219459
HAEDALUSDT,JASMYUSDT,0.004307880420312752,0.956258414491853
AIUSDT,MBOXUSDT,0.004335737012157015,0.9559394182415853
POLUSDT,VOXELUSDT,0.00438036539849573,0.9550620754470992
LUMIAUSDT,WOOUSDT,0.004417813942423276,0.9657591079125781
AEVOUSDT,TONUSDT,0.004419491946776557,0.9526842433735516
ACXUSDT,BAKEUSDT,0.004420576052099562,0.9583679481215776
BIOUSDT,GMTUSDT,0.0045091574090581135,0.9594126191254294
NEARUSDT,POLUSDT,0.00450953217851862,0.9722161366843088
MANTAUSDT,MINAUSDT,0.004514615720369499,0.9633689204578477
CELOUSDT,VELODROMEUSDT,0.0045211257285041415,0.9634733302226731
ACXUSDT,GMTUSDT,0.004533897216545234,0.9654749246342706
AIUSDT,ALTUSDT,0.0045824695195382245,0.9655083607426601
